"age","demo_mode","month_called","age_num","demo_age_bucket","demo_sex","demo_education","demo_hispanic","demo_race","demo_relig","demo_income","demo_hhsize","demo_phonetype","demo_state","demo_region","demo_pop_density","demo_reg","demo_party","demo_ideology","y_dem","y_rep","y_oth","age_scaled","p_surveyed","p_matched","support","age_num_imp"
"35","landline",5,35,"02-30to39","01-female","03-assoc","02-N","W","02-catholic","04-30to40k","2","01-Both","NY","Northeast","02","03-No","04-Lean Rep","02-Liberal",0,1,0,-0.187653328946763,0.0126548283893629,0.00261864104858888,"2-Rep",35
"36","landline",5,36,"02-30to39","01-female","04-HS","02-N","O","01-protestant","06-50to75k","5","01-Both","GA","South","02","01-Yes","01-Dem","02-Liberal",1,0,0,-0.176598988673202,0.0140970931606871,0.628791100434041,"1-Dem",36
"(VOL) Don't know/Refused","landline",5,NA,"99-DNK/refused","01-female","04-HS","02-N","W","02-catholic","03-20to30k","2","01-Both","NJ","Northeast","05-Highest","01-Yes","03-Lean Dem","02-Liberal",1,0,0,0,0.0474258731775668,0.00247262315663477,"1-Dem",51.9755339805825
"32","landline",5,32,"02-30to39","02-male","05-less than HS","02-N","W","07-other","02-10to20k","5","01-Both","WV","South","01-Lowest","01-Yes","02-Rep","05-Very conservative",0,1,0,-0.220816349767448,0.00914686007705492,0.0499315635252969,"2-Rep",32
"(VOL) Don't know/Refused","landline",5,NA,"99-DNK/refused","01-female","01-postgrad","02-N","W","04-jewish","99-DK/refused","2","01-Both","NY","Northeast","04","01-Yes","01-Dem","02-Liberal",1,0,0,0,0.182425523806356,0.000467956725632936,"1-Dem",51.9755339805825
"57","landline",5,57,"04-50to59","01-female","04-HS","02-N","W","01-protestant","99-DK/refused","1","01-Both","IN","Midwest","01-Lowest","01-Yes","02-Rep","05-Very conservative",0,1,0,0.0555421570715873,0.12451349748705,0.00147795377401776,"2-Rep",57
"65","landline",5,65,"05-60to69","02-male","01-postgrad","02-N","W","07-other","06-50to75k","2","01-Both","OH","Midwest","02","01-Yes","01-Dem","02-Liberal",1,0,0,0.143976879260078,0.604623436161731,0.0182527309486389,"1-Dem",65
"72","landline",5,72,"06-Over 70","01-female","01-postgrad","02-N","W","07-other","99-DK/refused","2","01-Both","MA","Northeast","04","01-Yes","01-Dem","02-Liberal",1,0,0,0.221357261175008,0.766831983168213,0.00513001698432551,"1-Dem",72
"38","landline",5,38,"02-30to39","01-female","01-postgrad","02-N","B","01-protestant","04-30to40k","1","01-Both","GA","South","04","01-Yes","01-Dem","02-Liberal",1,0,0,-0.154490308126079,0.0738632797811363,0.378000754444775,"1-Dem",38
"76","landline",5,76,"06-Over 70","02-male","03-assoc","02-N","W","01-protestant","07-75to100k","1","01-Both","FL","South","05-Highest","01-Yes","05-Ind","03-Moderate",0,0,1,0.265574622269254,0.202308984915676,0.446881698862307,"3-Other",76
"44","landline",5,44,"03-40to49","02-male","04-HS","02-N","W","02-catholic","07-75to100k","5","01-Both","FL","South","02","01-Yes","04-Lean Rep","04-Conservative",0,1,0,-0.0881642664847108,0.0331674468227958,0.0360519466660462,"2-Rep",44
"81","landline",5,81,"06-Over 70","01-female","04-HS","02-N","W","01-protestant","99-DK/refused","5","02-LL only","NC","South","02","01-Yes","02-Rep","02-Liberal",0,0,1,0.320846323637061,0.662629179872685,0.0674680109563774,"3-Other",81
"(VOL) Don't know/Refused","landline",5,NA,"99-DNK/refused","01-female","99-DK/refused","02-N","O","07-other","99-DK/refused","Don't know/Refused","01-Both","NY","Northeast","05-Highest","01-Yes","01-Dem","01-Very liberal",1,0,0,0,0.0474258731775668,0.024924426647114,"1-Dem",51.9755339805825
"67","landline",5,67,"05-60to69","01-female","02-bach","02-N","W","02-catholic","03-20to30k","1","01-Both","NY","Northeast","05-Highest","01-Yes","02-Rep","03-Moderate",0,1,0,0.166085559807201,0.655555594626158,0.025348237961313,"2-Rep",67
"42","landline",5,42,"03-40to49","01-female","03-assoc","02-N","W","07-other","05-40to50k","4","01-Both","GA","South","03","01-Yes","03-Lean Dem","01-Very liberal",1,0,0,-0.110272947031834,0.0268247386100453,0.0232498694583017,"1-Dem",42
"79","landline",5,79,"06-Over 70","01-female","04-HS","02-N","W","01-protestant","99-DK/refused","4","01-Both","NC","South","02","01-Yes","02-Rep","99-DK/refused",0,1,0,0.298737643089938,0.612124110476436,0.0913749877376547,"2-Rep",79
"69","landline",5,69,"05-60to69","01-female","04-HS","02-N","W","01-protestant","03-20to30k","2","01-Both","OH","Midwest","02","01-Yes","01-Dem","03-Moderate",1,0,0,0.188194240354324,0.345774247077717,0.0138454456138114,"1-Dem",69
"70","landline",5,70,"06-Over 70","02-male","04-HS","02-N","W","06-LDS","02-10to20k","1","01-Both","SD","Midwest","01-Lowest","01-Yes","01-Dem","04-Conservative",0,1,0,0.199248580627885,0.37091935790388,0.0326257634368667,"2-Rep",70
"75","landline",5,75,"06-Over 70","01-female","05-less than HS","02-N","W","01-protestant","01-under10k","1","01-Both","TX","South","02","01-Yes","04-Lean Rep","03-Moderate",0,0,1,0.254520281995692,0.504670671967908,0.0762246469288731,"3-Other",75
"80","landline",5,80,"06-Over 70","02-male","04-HS","01-Y","W","02-catholic","04-30to40k","2","01-Both","TX","South","05-Highest","01-Yes","01-Dem","02-Liberal",1,0,0,0.309791983363499,0.637756807652319,0.275361416000668,"1-Dem",80
"86","landline",5,86,"06-Over 70","01-female","02-bach","02-N","B","01-protestant","03-20to30k","1","01-Both","NJ","Northeast","02","01-Yes","01-Dem","99-DK/refused",1,0,0,0.376118025004868,0.938311870545404,0.992801141921075,"1-Dem",86
"60","landline",5,60,"05-60to69","02-male","02-bach","02-N","W","01-protestant","09-over150k","1","01-Both","MI","Midwest","04","01-Yes","04-Lean Rep","04-Conservative",0,1,0,0.0887051778922715,0.469490250261998,0.0681967035944134,"2-Rep",60
"71","landline",5,71,"06-Over 70","02-male","01-postgrad","02-N","W","01-protestant","08-100to150k","3","01-Both","LA","South","04","01-Yes","04-Lean Rep","04-Conservative",0,1,0,0.210302920901447,0.746705273323274,0.0403952328266396,"2-Rep",71
"75","landline",5,75,"06-Over 70","02-male","03-assoc","02-N","B","01-protestant","05-40to50k","3","01-Both","OH","Midwest","04","01-Yes","01-Dem","01-Very liberal",1,0,0,0.254520281995692,0.504670671967908,0.459724766797765,"1-Dem",75
"59","landline",5,59,"04-50to59","02-male","01-postgrad","02-N","W","01-protestant","99-DK/refused","1","01-Both","TX","South","02","01-Yes","02-Rep","04-Conservative",0,1,0,0.0776508376187101,0.442361765289319,0.00170678786973601,"2-Rep",59
"53","landline",5,53,"04-50to59","01-female","04-HS","01-Y","W","02-catholic","03-20to30k","4","01-Both","TX","South","05-Highest","99-DNK/refused","06-None","01-Very liberal",0,0,1,0.0113247959773417,0.0840975814437792,0.00673472775493941,"3-Other",53
"63","landline",5,63,"05-60to69","01-female","02-bach","02-N","W","02-catholic","07-75to100k","2","01-Both","LA","South","03","01-Yes","02-Rep","05-Very conservative",0,1,0,0.121868198712956,0.551314691258453,0.0190871560854285,"2-Rep",63
"86","landline",5,86,"06-Over 70","01-female","03-assoc","02-N","W","01-protestant","03-20to30k","1","01-Both","IL","Midwest","01-Lowest","01-Yes","02-Rep","05-Very conservative",0,1,0,0.376118025004868,0.7724137135477,0.872873497980595,"2-Rep",86
"58","landline",5,58,"04-50to59","01-female","02-bach","02-N","W","02-catholic","99-DK/refused","2","01-Both","TX","South","05-Highest","01-Yes","02-Rep","03-Moderate",0,1,0,0.0665964973451487,0.41557289810572,0.000581388938222976,"2-Rep",58
"76","landline",5,76,"06-Over 70","02-male","04-HS","02-N","W","02-catholic","05-40to50k","3","01-Both","IL","Midwest","05-Highest","01-Yes","04-Lean Rep","04-Conservative",0,0,1,0.265574622269254,0.531975012752272,0.0531539211293732,"3-Other",76
"66","landline",5,66,"05-60to69","02-male","02-bach","02-N","W","01-protestant","08-100to150k","2","01-Both","IL","Midwest","03","01-Yes","05-Ind","04-Conservative",0,0,1,0.15503121953364,0.275710216884211,0.0408354641943984,"3-Other",66
"77","landline",5,77,"06-Over 70","02-male","02-bach","02-N","W","01-protestant","05-40to50k","3","01-Both","MO","Midwest","02","01-Yes","01-Dem","03-Moderate",1,0,0,0.276628962542815,0.85036496976127,0.0700141446208934,"1-Dem",77
"67","landline",5,67,"05-60to69","01-female","04-HS","02-N","O","01-protestant","02-10to20k","1","01-Both","KS","Midwest","01-Lowest","01-Yes","02-Rep","04-Conservative",0,1,0,0.166085559807201,0.298081661906342,0.272355510369342,"2-Rep",67
"84","landline",5,84,"06-Over 70","01-female","05-less than HS","02-N","B","01-protestant","03-20to30k","2","01-Both","MO","Midwest","01-Lowest","01-Yes","01-Dem","01-Very liberal",1,0,0,0.354009344457745,0.731688773786286,0.95836278064603,"1-Dem",84
"79","landline",5,79,"06-Over 70","02-male","04-HS","02-N","W","01-protestant","99-DK/refused","2","01-Both","IL","Midwest","01-Lowest","01-Yes","04-Lean Rep","04-Conservative",0,1,0,0.298737643089938,0.612124110476436,0.0356756025243038,"2-Rep",79
"30","landline",5,30,"02-30to39","01-female","04-HS","01-Y","O","02-catholic","03-20to30k","3","01-Both","TX","South","03","01-Yes","02-Rep","03-Moderate",0,1,0,-0.24292503031457,0.00736269819043647,0.247770426570899,"2-Rep",30
"(VOL) Don't know/Refused","landline",5,NA,"99-DNK/refused","01-female","03-assoc","02-N","W","01-protestant","02-10to20k","1","01-Both","OK","South","04","01-Yes","01-Dem","04-Conservative",1,0,0,0,0.0474258731775668,0.00480475288715952,"1-Dem",51.9755339805825
"60","landline",5,60,"05-60to69","01-female","02-bach","02-N","W","04-jewish","99-DK/refused","1","01-Both","FL","South","04","01-Yes","01-Dem","02-Liberal",1,0,0,0.0887051778922715,0.469490250261998,0.00186730097241053,"1-Dem",60
"60","landline",5,60,"05-60to69","01-female","04-HS","02-N","W","01-protestant","99-DK/refused","2","01-Both","AL","South","02","01-Yes","02-Rep","04-Conservative",0,1,0,0.0887051778922715,0.164902953104629,0.000687753434415205,"2-Rep",60
"23","landline",5,23,"01-Under 30","02-male","04-HS","02-N","W","01-protestant","06-50to75k","1","01-Both","CO","West","02","01-Yes","02-Rep","03-Moderate",0,1,0,-0.3203054122295,0.00343711395690023,0.735641338500665,"2-Rep",23
"64","landline",5,64,"05-60to69","01-female","03-assoc","02-N","W","07-other","08-100to150k","2","01-Both","WA","West","03","01-Yes","06-None","03-Moderate",0,0,1,0.132922538986517,0.234221736753833,0.0302299202443886,"3-Other",64
"80","landline",5,80,"06-Over 70","02-male","01-postgrad","02-N","W","07-other","06-50to75k","1","01-Both","OR","West","01-Lowest","01-Yes","01-Dem","03-Moderate",1,0,0,0.309791983363499,0.887518563949788,0.667983346879968,"1-Dem",80
"63","landline",5,63,"05-60to69","01-female","03-assoc","02-N","W","07-other","09-over150k","2","01-Both","WA","West","04","01-Yes","01-Dem","01-Very liberal",1,0,0,0.121868198712956,0.215173837379726,0.0365161431460333,"1-Dem",63
"22","landline",5,22,"01-Under 30","02-male","02-bach","02-N","W","04-jewish","08-100to150k","4","01-Both","NY","Northeast","05-Highest","01-Yes","01-Dem","03-Moderate",1,0,0,-0.331359752503062,0.0136661664639365,0.885220335691085,"1-Dem",22
"65","landline",5,65,"05-60to69","02-male","03-assoc","02-N","W","07-other","02-10to20k","2","01-Both","CA","West","02","01-Yes","01-Dem","03-Moderate",1,0,0,0.143976879260078,0.254409226107923,0.00487692009568673,"1-Dem",65
"47","landline",5,47,"03-40to49","02-male","01-postgrad","02-N","W","04-jewish","09-over150k","4","01-Both","AZ","West","03","01-Yes","03-Lean Dem","03-Moderate",1,0,0,-0.0550012456640267,0.175913712878304,0.0545842833979462,"1-Dem",47
"68","landline",5,68,"05-60to69","02-male","03-assoc","02-N","W","07-other","02-10to20k","3","01-Both","CA","West","01-Lowest","01-Yes","03-Lean Dem","02-Liberal",1,0,0,0.177139900080763,0.321462688765872,0.00302766755445956,"1-Dem",68
"60","landline",5,60,"05-60to69","02-male","04-HS","02-N","W","07-other","08-100to150k","2","01-Both","OR","West","01-Lowest","01-Yes","05-Ind","05-Very conservative",1,0,0,0.0887051778922715,0.0422011302475573,0.0189269731775646,"1-Dem",60
"67","landline",5,67,"05-60to69","02-male","02-bach","02-N","W","01-protestant","08-100to150k","2","01-Both","LA","South","04","01-Yes","02-Rep","04-Conservative",0,1,0,0.166085559807201,0.655555594626158,0.0482133772887649,"2-Rep",67
"55","landline",5,55,"04-50to59","02-male","02-bach","02-N","W","07-other","09-over150k","3","01-Both","CA","West","05-Highest","01-Yes","04-Lean Rep","04-Conservative",0,1,0,0.0334334765244645,0.338687461359739,0.00706670796152204,"2-Rep",55
"64","landline",5,64,"05-60to69","02-male","04-HS","02-N","W","01-protestant","01-under10k","2","01-Both","KY","South","01-Lowest","01-Yes","02-Rep","05-Very conservative",0,1,0,0.132922538986517,0.234221736753833,0.00301372491990306,"2-Rep",64
"70","landline",5,70,"06-Over 70","02-male","01-postgrad","02-N","A","07-other","99-DK/refused","2","01-Both","CA","West","02","01-Yes","05-Ind","04-Conservative",1,0,0,0.199248580627885,0.37091935790388,0.0616403565429444,"1-Dem",70
"57","landline",5,57,"04-50to59","02-male","03-assoc","02-N","W","01-protestant","07-75to100k","1","01-Both","CA","West","01-Lowest","01-Yes","02-Rep","04-Conservative",0,1,0,0.0555421570715873,0.12451349748705,0.0288711120135827,"2-Rep",57
"60","landline",5,60,"05-60to69","01-female","04-HS","02-N","W","07-other","07-75to100k","2","01-Both","KS","Midwest","01-Lowest","01-Yes","05-Ind","03-Moderate",1,0,0,0.0887051778922715,0.0422011302475573,0.0136349230436061,"1-Dem",60
"78","landline",5,78,"06-Over 70","02-male","05-less than HS","01-Y","O","07-other","09-over150k","Don't know/Refused","01-Both","CA","West","05-Highest","99-DNK/refused","02-Rep","04-Conservative",0,1,0,0.287683302816377,0.585855454629166,0.982914640364344,"2-Rep",78
"40","landline",5,40,"03-40to49","01-female","02-bach","02-N","W","01-protestant","06-50to75k","3","01-Both","CA","West","03","01-Yes","01-Dem","02-Liberal",1,0,0,-0.132381627578956,0.0902962676194017,0.00581247102056479,"1-Dem",40
"66","landline",5,66,"05-60to69","01-female","03-assoc","02-N","W","01-protestant","08-100to150k","2","01-Both","CA","West","05-Highest","01-Yes","03-Lean Dem","03-Moderate",1,0,0,0.15503121953364,0.275710216884211,0.0408354641943984,"1-Dem",66
"50","landline",5,50,"04-50to59","02-male","02-bach","01-Y","W","02-catholic","99-DK/refused","3","01-Both","CA","West","03","01-Yes","05-Ind","04-Conservative",0,1,0,-0.0218382248433425,0.0620295926622821,0.000176270312966585,"2-Rep",50
"50","landline",5,50,"04-50to59","02-male","04-HS","01-Y","O","02-catholic","06-50to75k","4","01-Both","CA","West","05-Highest","01-Yes","01-Dem","03-Moderate",1,0,0,-0.0218382248433425,0.0620295926622821,0.273557217084619,"1-Dem",50
"75","landline",5,75,"06-Over 70","01-female","02-bach","02-N","O","01-protestant","04-30to40k","1","01-Both","AR","South","02","01-Yes","04-Lean Rep","04-Conservative",0,1,0,0.254520281995692,0.820344497865118,0.818351127371688,"2-Rep",75
"66","landline",5,66,"05-60to69","01-female","03-assoc","02-N","W","02-catholic","07-75to100k","2","01-Both","IA","Midwest","01-Lowest","01-Yes","04-Lean Rep","04-Conservative",0,1,0,0.15503121953364,0.275710216884211,0.0296025552913817,"2-Rep",66
"53","landline",5,53,"04-50to59","01-female","02-bach","02-N","W","02-catholic","07-75to100k","3","01-Both","ND","Midwest","01-Lowest","99-DNK/refused","05-Ind","03-Moderate",1,0,0,0.0113247959773417,0.0840975814437792,0.00346909274956758,"1-Dem",53
"28","cell",4,28,"01-Under 30","02-male","04-HS","02-N","W","07-other","04-30to40k","6","01-Both","PA","Northeast","03","01-Yes","03-Lean Dem","02-Liberal",1,0,0,-0.265033710861693,0.0286725873884102,0.684097944523661,"1-Dem",28
"74","cell",4,74,"06-Over 70","02-male","01-postgrad","02-N","O","07-other","03-20to30k","1","01-Both","NY","Northeast","02","01-Yes","01-Dem","02-Liberal",1,0,0,0.243465941722131,0.95299213080528,0.947962142098068,"1-Dem",74
"42","cell",4,42,"03-40to49","02-male","01-postgrad","02-N","W","03-athiest","09-over150k","2","03-Cell only","PA","Northeast","03","01-Yes","03-Lean Dem","03-Moderate",1,0,0,-0.110272947031834,0.379601582126735,0.0828227460415213,"1-Dem",42
"64","cell",4,64,"05-60to69","02-male","01-postgrad","02-N","W","02-catholic","06-50to75k","1","01-Both","NJ","Northeast","05-Highest","01-Yes","01-Dem","03-Moderate",1,0,0,0.132922538986517,0.871621865577689,0.243259152259694,"1-Dem",64
"59","cell",4,59,"04-50to59","02-male","03-assoc","02-N","B","05-muslim","08-100to150k","4","01-Both","MD","South","05-Highest","01-Yes","01-Dem","04-Conservative",1,0,0,0.0776508376187101,0.467151779039812,0.876738371212555,"1-Dem",59
"65","cell",4,65,"05-60to69","02-male","01-postgrad","02-N","W","01-protestant","07-75to100k","2","01-Both","NC","South","03","01-Yes","02-Rep","04-Conservative",0,1,0,0.143976879260078,0.883373049531468,0.160881229783256,"2-Rep",65
"68","cell",4,68,"05-60to69","01-female","01-postgrad","02-N","W","02-catholic","07-75to100k","2","03-Cell only","VA","South","04","01-Yes","01-Dem","02-Liberal",1,0,0,0.177139900080763,0.913167790644626,0.106189949618094,"1-Dem",68
"81","cell",4,81,"06-Over 70","02-male","03-assoc","02-N","W","02-catholic","07-75to100k","1","03-Cell only","FL","South","03","01-Yes","02-Rep","04-Conservative",0,1,0,0.320846323637061,0.906788053169101,0.914803592225655,"2-Rep",81
"57","cell",4,57,"04-50to59","02-male","05-less than HS","02-N","O","01-protestant","02-10to20k","2","03-Cell only","AK","West","01-Lowest","01-Yes","03-Lean Dem","03-Moderate",0,1,0,0.0555421570715873,0.413293764142674,0.101352678793297,"2-Rep",57
"22","cell",4,22,"01-Under 30","01-female","03-assoc","01-Y","O","07-other","05-40to50k","1","03-Cell only","NJ","Northeast","04","01-Yes","01-Dem","01-Very liberal",1,0,0,-0.331359752503062,0.0150817729575154,0.993585902706356,"1-Dem",22
"76","cell",4,76,"06-Over 70","02-male","05-less than HS","02-N","W","01-protestant","03-20to30k","2","01-Both","GA","South","01-Lowest","03-No","01-Dem","03-Moderate",1,0,0,0.265574622269254,0.84916600469899,0.0726544690468054,"1-Dem",76
"40","cell",4,40,"03-40to49","01-female","03-assoc","02-N","B","07-other","05-40to50k","4","01-Both","NC","South","01-Lowest","01-Yes","06-None","99-DK/refused",0,0,1,-0.132381627578956,0.0988540375273285,0.82123637872867,"3-Other",40
"44","cell",4,44,"03-40to49","02-male","03-assoc","02-N","W","01-protestant","07-75to100k","5","01-Both","GA","South","04","01-Yes","04-Lean Rep","05-Very conservative",0,1,0,-0.0881642664847108,0.145237112332219,0.216517636565883,"2-Rep",44
"68","cell",5,68,"05-60to69","02-male","04-HS","02-N","B","01-protestant","03-20to30k","6","03-Cell only","GA","South","01-Lowest","01-Yes","01-Dem","03-Moderate",1,0,0,0.177139900080763,0.679819411262748,0.630975233767633,"1-Dem",68
