"age","demo_mode","month_called","age_num","demo_age_bucket","demo_sex","demo_education","demo_hispanic","demo_race","demo_relig","demo_income","demo_hhsize","demo_phonetype","demo_state","demo_region","demo_pop_density","demo_reg","demo_party","demo_ideology","y_dem","y_rep","y_oth","age_scaled","p_surveyed","p_matched","support","age_num_imp"
"76","landline",5,76,"06-Over 70","02-male","04-HS","02-N","W","02-catholic","05-40to50k","3","01-Both","IL","Midwest","05-Highest","01-Yes","04-Lean Rep","04-Conservative",0,0,1,0.265574622269254,0.652052808522255,0.784948655998791,"3-Other",76
"66","landline",5,66,"05-60to69","02-male","02-bach","02-N","W","01-protestant","08-100to150k","2","01-Both","IL","Midwest","03","01-Yes","05-Ind","04-Conservative",0,0,1,0.15503121953364,0.385601049331338,0.900323614477042,"3-Other",66
"77","landline",5,77,"06-Over 70","02-male","02-bach","02-N","W","01-protestant","05-40to50k","3","01-Both","MO","Midwest","02","01-Yes","01-Dem","03-Moderate",1,0,0,0.276628962542815,0.90356391885567,0.802838930486113,"1-Dem",77
"67","landline",5,67,"05-60to69","01-female","04-HS","02-N","O","01-protestant","02-10to20k","1","01-Both","KS","Midwest","01-Lowest","01-Yes","02-Rep","04-Conservative",0,1,0,0.166085559807201,0.411819291560092,0.155804390272624,"2-Rep",67
"84","landline",5,84,"06-Over 70","01-female","05-less than HS","02-N","B","01-protestant","03-20to30k","2","01-Both","MO","Midwest","01-Lowest","01-Yes","01-Dem","01-Very liberal",1,0,0,0.354009344457745,0.818052398936512,0.378294774626653,"1-Dem",84
"79","landline",5,79,"06-Over 70","02-male","04-HS","02-N","W","01-protestant","99-DK/refused","2","01-Both","IL","Midwest","01-Lowest","01-Yes","04-Lean Rep","04-Conservative",0,1,0,0.298737643089938,0.722370292747803,0.571894035020293,"2-Rep",79
"30","landline",5,30,"02-30to39","01-female","04-HS","01-Y","O","02-catholic","03-20to30k","3","01-Both","TX","South","03","01-Yes","02-Rep","03-Moderate",0,1,0,-0.24292503031457,0.0120813325772527,0.000608479375932161,"2-Rep",30
"(VOL) Don't know/Refused","landline",5,NA,"99-DNK/refused","01-female","03-assoc","02-N","W","01-protestant","02-10to20k","1","01-Both","OK","South","04","01-Yes","01-Dem","04-Conservative",1,0,0,0,0.0758581800212436,0.417429793537685,"1-Dem",51.9755339805825
"60","landline",5,60,"05-60to69","01-female","02-bach","02-N","W","04-jewish","99-DK/refused","1","01-Both","FL","South","04","01-Yes","01-Dem","02-Liberal",1,0,0,0.0887051778922715,0.593344599154056,0.312414045238526,"1-Dem",60
"60","landline",5,60,"05-60to69","01-female","04-HS","02-N","W","01-protestant","99-DK/refused","2","01-Both","AL","South","02","01-Yes","02-Rep","04-Conservative",0,1,0,0.0887051778922715,0.24560513805084,0.143212858035767,"2-Rep",60
"23","landline",5,23,"01-Under 30","02-male","04-HS","02-N","W","01-protestant","06-50to75k","1","01-Both","CO","West","02","01-Yes","02-Rep","03-Moderate",0,1,0,-0.3203054122295,0.00565423547811839,0.102506460942268,"2-Rep",23
"64","landline",5,64,"05-60to69","01-female","03-assoc","02-N","W","07-other","08-100to150k","2","01-Both","WA","West","03","01-Yes","06-None","03-Moderate",0,0,1,0.132922538986517,0.335229968384896,0.878898701173346,"3-Other",64
"80","landline",5,80,"06-Over 70","02-male","01-postgrad","02-N","W","07-other","06-50to75k","1","01-Both","OR","West","01-Lowest","01-Yes","01-Dem","03-Moderate",1,0,0,0.309791983363499,0.928617305341148,0.983137242644742,"1-Dem",80
"63","landline",5,63,"05-60to69","01-female","03-assoc","02-N","W","07-other","09-over150k","2","01-Both","WA","West","04","01-Yes","01-Dem","01-Very liberal",1,0,0,0.121868198712956,0.31130700812439,0.900785590758521,"1-Dem",63
"22","landline",5,22,"01-Under 30","02-male","02-bach","02-N","W","04-jewish","08-100to150k","4","01-Both","NY","Northeast","05-Highest","01-Yes","01-Dem","03-Moderate",1,0,0,-0.331359752503062,0.0223336991936199,0.166254974897848,"1-Dem",22
"65","landline",5,65,"05-60to69","02-male","03-assoc","02-N","W","07-other","02-10to20k","2","01-Both","CA","West","02","01-Yes","01-Dem","03-Moderate",1,0,0,0.143976879260078,0.36003026420392,0.522842556876877,"1-Dem",65
"47","landline",5,47,"03-40to49","02-male","01-postgrad","02-N","W","04-jewish","09-over150k","4","01-Both","AZ","West","03","01-Yes","03-Lean Dem","03-Moderate",1,0,0,-0.0550012456640267,0.260324694874945,0.810876936251269,"1-Dem",47
"68","landline",5,68,"05-60to69","02-male","03-assoc","02-N","W","07-other","02-10to20k","3","01-Both","CA","West","01-Lowest","01-Yes","03-Lean Dem","02-Liberal",1,0,0,0.177139900080763,0.438547761193379,0.358842556249398,"1-Dem",68
"60","landline",5,60,"05-60to69","02-male","04-HS","02-N","W","07-other","08-100to150k","2","01-Both","OR","West","01-Lowest","01-Yes","05-Ind","05-Very conservative",1,0,0,0.0887051778922715,0.0677238410110265,0.824114442191627,"1-Dem",60
"67","landline",5,67,"05-60to69","02-male","02-bach","02-N","W","01-protestant","08-100to150k","2","01-Both","LA","South","04","01-Yes","02-Rep","04-Conservative",0,1,0,0.166085559807201,0.758330902498158,0.909719685542846,"2-Rep",67
"55","landline",5,55,"04-50to59","02-male","02-bach","02-N","W","07-other","09-over150k","3","01-Both","CA","West","05-Highest","01-Yes","04-Lean Rep","04-Conservative",0,1,0,0.0334334765244645,0.457813332797268,0.581966468631485,"2-Rep",55
"64","landline",5,64,"05-60to69","02-male","04-HS","02-N","W","01-protestant","01-under10k","2","01-Both","KY","South","01-Lowest","01-Yes","02-Rep","05-Very conservative",0,1,0,0.132922538986517,0.335229968384896,0.413069377133122,"2-Rep",64
"70","landline",5,70,"06-Over 70","02-male","01-postgrad","02-N","A","07-other","99-DK/refused","2","01-Both","CA","West","02","01-Yes","05-Ind","04-Conservative",1,0,0,0.199248580627885,0.492931775774299,0.0242464117258519,"1-Dem",70
"57","landline",5,57,"04-50to59","02-male","03-assoc","02-N","W","01-protestant","07-75to100k","1","01-Both","CA","West","01-Lowest","01-Yes","02-Rep","04-Conservative",0,1,0,0.0555421570715873,0.189945304483409,0.867951633409899,"2-Rep",57
"60","landline",5,60,"05-60to69","01-female","04-HS","02-N","W","07-other","07-75to100k","2","01-Both","KS","Midwest","01-Lowest","01-Yes","05-Ind","03-Moderate",1,0,0,0.0887051778922715,0.0677238410110265,0.770501044003335,"1-Dem",60
"78","landline",5,78,"06-Over 70","02-male","05-less than HS","01-Y","O","07-other","09-over150k","Don't know/Refused","01-Both","CA","West","05-Highest","99-DNK/refused","02-Rep","04-Conservative",0,1,0,0.287683302816377,0.699907629258469,0.863757778483882,"2-Rep",78
"40","landline",5,40,"03-40to49","01-female","02-bach","02-N","W","01-protestant","06-50to75k","3","01-Both","CA","West","03","01-Yes","01-Dem","02-Liberal",1,0,0,-0.132381627578956,0.140635363977916,0.0902962676194017,"1-Dem",40
"66","landline",5,66,"05-60to69","01-female","03-assoc","02-N","W","01-protestant","08-100to150k","2","01-Both","CA","West","05-Highest","01-Yes","03-Lean Dem","03-Moderate",1,0,0,0.15503121953364,0.385601049331338,0.900323614477042,"1-Dem",66
"50","landline",5,50,"04-50to59","02-male","02-bach","01-Y","W","02-catholic","99-DK/refused","3","01-Both","CA","West","03","01-Yes","05-Ind","04-Conservative",0,1,0,-0.0218382248433425,0.0983133864074602,0.0201780894872286,"2-Rep",50
"50","landline",5,50,"04-50to59","02-male","04-HS","01-Y","O","02-catholic","06-50to75k","4","01-Both","CA","West","05-Highest","01-Yes","01-Dem","03-Moderate",1,0,0,-0.0218382248433425,0.0983133864074602,0.0983133864074602,"1-Dem",50
"75","landline",5,75,"06-Over 70","01-female","02-bach","02-N","O","01-protestant","04-30to40k","1","01-Both","AR","South","02","01-Yes","04-Lean Rep","04-Conservative",0,1,0,0.254520281995692,0.882744783773932,0.463071508298495,"2-Rep",75
"66","landline",5,66,"05-60to69","01-female","03-assoc","02-N","W","02-catholic","07-75to100k","2","01-Both","IA","Midwest","01-Lowest","01-Yes","04-Lean Rep","04-Conservative",0,1,0,0.15503121953364,0.385601049331338,0.866167830792952,"2-Rep",66
"53","landline",5,53,"04-50to59","01-female","02-bach","02-N","W","02-catholic","07-75to100k","3","01-Both","ND","Midwest","01-Lowest","99-DNK/refused","05-Ind","03-Moderate",1,0,0,0.0113247959773417,0.131480438987767,0.364798138006483,"1-Dem",53
"28","cell",4,28,"01-Under 30","02-male","04-HS","02-N","W","07-other","04-30to40k","6","01-Both","PA","Northeast","03","01-Yes","03-Lean Dem","02-Liberal",1,0,0,-0.265033710861693,0.0421796612111165,0.428153518697338,"1-Dem",28
"74","cell",4,74,"06-Over 70","02-male","01-postgrad","02-N","O","07-other","03-20to30k","1","01-Both","NY","Northeast","02","01-Yes","01-Dem","02-Liberal",1,0,0,0.243465941722131,0.967993663081771,0.803654190883677,"1-Dem",74
"42","cell",4,42,"03-40to49","02-male","01-postgrad","02-N","W","03-athiest","09-over150k","2","03-Cell only","PA","Northeast","03","01-Yes","03-Lean Dem","03-Moderate",1,0,0,-0.110272947031834,0.477205898962799,0.870879815957824,"1-Dem",42
"64","cell",4,64,"05-60to69","02-male","01-postgrad","02-N","W","02-catholic","06-50to75k","1","01-Both","NJ","Northeast","05-Highest","01-Yes","01-Dem","03-Moderate",1,0,0,0.132922538986517,0.910142459674035,0.986814646612219,"1-Dem",64
"59","cell",4,59,"04-50to59","02-male","03-assoc","02-N","B","05-muslim","08-100to150k","4","01-Both","MD","South","05-Highest","01-Yes","01-Dem","04-Conservative",1,0,0,0.0776508376187101,0.566704385328846,0.807692266524368,"1-Dem",59
"65","cell",4,65,"05-60to69","02-male","01-postgrad","02-N","W","01-protestant","07-75to100k","2","01-Both","NC","South","03","01-Yes","02-Rep","04-Conservative",0,1,0,0.143976879260078,0.918696534078892,0.977203781475539,"2-Rep",65
"68","cell",4,68,"05-60to69","01-female","01-postgrad","02-N","W","02-catholic","07-75to100k","2","03-Cell only","VA","South","04","01-Yes","01-Dem","02-Liberal",1,0,0,0.177139900080763,0.940079288890851,0.983475934716358,"1-Dem",68
"81","cell",4,81,"06-Over 70","02-male","03-assoc","02-N","W","02-catholic","07-75to100k","1","03-Cell only","FL","South","03","01-Yes","02-Rep","04-Conservative",0,1,0,0.320846323637061,0.935537215013781,0.99851130589381,"2-Rep",81
"57","cell",4,57,"04-50to59","02-male","05-less than HS","02-N","O","01-protestant","02-10to20k","2","03-Cell only","AK","West","01-Lowest","01-Yes","03-Lean Dem","03-Moderate",0,1,0,0.0555421570715873,0.512406050386248,0.143846990060582,"2-Rep",57
"22","cell",4,22,"01-Under 30","01-female","03-assoc","01-Y","O","07-other","05-40to50k","1","03-Cell only","NJ","Northeast","04","01-Yes","01-Dem","01-Very liberal",1,0,0,-0.331359752503062,0.0223336991936199,0.0262777115720876,"1-Dem",22
"76","cell",4,76,"06-Over 70","02-male","05-less than HS","02-N","W","01-protestant","03-20to30k","2","01-Both","GA","South","01-Lowest","03-No","01-Dem","03-Moderate",1,0,0,0.265574622269254,0.893602107202506,0.835905739583228,"1-Dem",76
"40","cell",4,40,"03-40to49","01-female","03-assoc","02-N","B","07-other","05-40to50k","4","01-Both","NC","South","01-Lowest","01-Yes","06-None","99-DK/refused",0,0,1,-0.132381627578956,0.140635363977916,0.162008903167769,"3-Other",40
"44","cell",4,44,"03-40to49","02-male","03-assoc","02-N","W","01-protestant","07-75to100k","5","01-Both","GA","South","04","01-Yes","04-Lean Rep","05-Very conservative",0,1,0,-0.0881642664847108,0.202223261206155,0.921353227149932,"2-Rep",44
"68","cell",5,68,"05-60to69","02-male","04-HS","02-N","B","01-protestant","03-20to30k","6","03-Cell only","GA","South","01-Lowest","01-Yes","01-Dem","03-Moderate",1,0,0,0.177139900080763,0.777808722515165,0.679819411262748,"1-Dem",68
"21","cell",4,21,"01-Under 30","02-male","02-bach","02-N","W","01-protestant","09-over150k","4","01-Both","NY","Northeast","03","01-Yes","04-Lean Rep","03-Moderate",0,1,0,-0.342414092776623,0.0840566688958723,0.648291265280998,"2-Rep",21
"70","cell",4,70,"06-Over 70","02-male","02-bach","02-N","B","07-other","09-over150k","1","01-Both","SC","South","02","01-Yes","01-Dem","04-Conservative",1,0,0,0.199248580627885,0.951280296467528,0.951280296467528,"1-Dem",70
"53","cell",4,53,"04-50to59","02-male","02-bach","02-N","W","01-protestant","08-100to150k","1","03-Cell only","FL","South","04","01-Yes","05-Ind","05-Very conservative",0,1,0,0.0113247959773417,0.404215223614089,0.977658940218942,"2-Rep",53
"20","cell",4,20,"01-Under 30","01-female","03-assoc","01-Y","W","03-athiest","05-40to50k","2","03-Cell only","NC","South","04","01-Yes","05-Ind","03-Moderate",0,0,1,-0.353468433050184,0.00407884229572471,0.138096781799981,"3-Other",20
"(VOL) Don't know/Refused","cell",4,NA,"99-DNK/refused","01-female","05-less than HS","02-N","W","07-other","99-DK/refused","Don't know/Refused","01-Both","PA","Northeast","03","03-No","05-Ind","04-Conservative",0,0,1,0,0.0758581800212436,0.158869104880915,"3-Other",51.9755339805825
"67","cell",4,67,"05-60to69","01-female","03-assoc","02-N","W","02-catholic","04-30to40k","2","01-Both","FL","South","03","01-Yes","02-Rep","04-Conservative",0,1,0,0.166085559807201,0.758330902498158,0.951518818216876,"2-Rep",67
"29","cell",4,29,"01-Under 30","01-female","03-assoc","02-N","W","03-athiest","02-10to20k","2","03-Cell only","FL","South","02","03-No","01-Dem","01-Very liberal",1,0,0,-0.253979370588132,0.0468272670184254,0.0209045190137509,"1-Dem",29
"76","cell",4,76,"06-Over 70","02-male","01-postgrad","02-N","W","01-protestant","07-75to100k","2","03-Cell only","SC","South","03","01-Yes","01-Dem","02-Liberal",1,0,0,0.265574622269254,0.97412027236923,0.99304564237086,"1-Dem",76
"18","cell",4,18,"01-Under 30","02-male","05-less than HS","02-N","W","02-catholic","99-DK/refused","4","01-Both","NJ","Northeast","05-Highest","01-Yes","04-Lean Rep","04-Conservative",0,1,0,-0.375577113597307,0.0145337964808892,0.0328213257778742,"2-Rep",18
"50","cell",4,50,"04-50to59","02-male","02-bach","02-N","W","01-protestant","09-over150k","2","01-Both","AK","West","01-Lowest","01-Yes","04-Lean Rep","03-Moderate",0,1,0,-0.0218382248433425,0.686518574545545,0.941799210103503,"2-Rep",50
"75","cell",4,75,"06-Over 70","01-female","01-postgrad","02-N","W","01-protestant","09-over150k","2","01-Both","GA","South","04","01-Yes","02-Rep","05-Very conservative",0,1,0,0.254520281995692,0.971214714408461,0.996004898664061,"2-Rep",75
"67","cell",4,67,"05-60to69","02-male","02-bach","02-N","W","01-protestant","09-over150k","1","03-Cell only","FL","South","04","01-Yes","04-Lean Rep","04-Conservative",0,1,0,0.166085559807201,0.933612359198492,0.996472212718614,"2-Rep",67
"35","cell",4,35,"02-30to39","02-male","02-bach","02-N","W","02-catholic","99-DK/refused","Don't know/Refused","03-Cell only","PA","Northeast","04","01-Yes","02-Rep","04-Conservative",0,1,0,-0.187653328946763,0.297970515601943,0.178925029964674,"2-Rep",35
"37","cell",4,37,"02-30to39","02-male","01-postgrad","02-N","W","02-catholic","09-over150k","4","01-Both","NJ","Northeast","04","02-Probably","04-Lean Rep","04-Conservative",0,1,0,-0.165544648399641,0.345654074753058,0.913867779920201,"2-Rep",37
"36","cell",4,36,"02-30to39","02-male","04-HS","02-N","W","05-muslim","05-40to50k","3","01-Both","NC","South","04","02-Probably","02-Rep","04-Conservative",0,1,0,-0.176598988673202,0.0955576132672779,0.253331464019605,"2-Rep",36
"48","cell",4,48,"03-40to49","02-male","03-assoc","02-N","W","01-protestant","09-over150k","3","01-Both","SC","South","02","01-Yes","04-Lean Rep","03-Moderate",0,1,0,-0.0439469053904653,0.281933686909093,0.827085377707547,"2-Rep",48
"59","cell",4,59,"04-50to59","01-female","03-assoc","02-N","W","02-catholic","01-under10k","3","03-Cell only","NC","South","02","01-Yes","03-Lean Dem","01-Very liberal",0,1,0,0.0776508376187101,0.566704385328846,0.525415807491266,"2-Rep",59
"36","cell",4,36,"02-30to39","01-female","02-bach","02-N","B","07-other","99-DK/refused","Don't know/Refused","01-Both","FL","South","04","01-Yes","01-Dem","03-Moderate",1,0,0,-0.176598988673202,0.321346815598118,0.011958812535393,"1-Dem",36
"34","cell",4,34,"02-30to39","02-male","04-HS","01-Y","O","07-other","03-20to30k","4","03-Cell only","NY","Northeast","04","03-No","05-Ind","99-DK/refused",0,0,1,-0.198707669220325,0.0185898913731437,0.00692015798979796,"3-Other",34
"37","cell",4,37,"02-30to39","02-male","04-HS","02-N","W","07-other","07-75to100k","3","01-Both","MA","Northeast","04","01-Yes","01-Dem","02-Liberal",1,0,0,-0.165544648399641,0.105439268834599,0.424368791299798,"1-Dem",37
"60","cell",4,60,"05-60to69","02-male","03-assoc","02-N","W","01-protestant","99-DK/refused","2","01-Both","PA","Northeast","02","01-Yes","02-Rep","03-Moderate",0,1,0,0.0887051778922715,0.593344599154056,0.552590398884816,"2-Rep",60
"23","cell",4,23,"01-Under 30","02-male","02-bach","02-N","W","04-jewish","03-20to30k","4","03-Cell only","CT","Northeast","04","01-Yes","03-Lean Dem","02-Liberal",0,0,1,-0.3203054122295,0.102506460942268,0.236912814134991,"3-Other",23
"72","cell",4,72,"06-Over 70","02-male","02-bach","02-N","W","07-other","07-75to100k","2","01-Both","TN","South","03","01-Yes","01-Dem","03-Moderate",1,0,0,0.221357261175008,0.960475525917014,0.989269129724568,"1-Dem",72
"75","cell",4,75,"06-Over 70","01-female","03-assoc","02-N","B","01-protestant","02-10to20k","1","03-Cell only","IN","Midwest","05-Highest","01-Yes","01-Dem","05-Very conservative",1,0,0,0.254520281995692,0.882744783773932,0.765908365825919,"1-Dem",75
"71","cell",4,71,"06-Over 70","01-female","01-postgrad","02-N","W","02-catholic","05-40to50k","2","01-Both","NY","Northeast","02","01-Yes","03-Lean Dem","03-Moderate",1,0,0,0.210302920901447,0.95610707740595,0.97697281806772,"1-Dem",71
"31","cell",4,31,"02-30to39","02-male","02-bach","02-N","W","07-other","04-30to40k","1","01-Both","NY","Northeast","03","02-Probably","01-Dem","01-Very liberal",1,0,0,-0.231870690041009,0.215084132309684,0.509695299812651,"1-Dem",31
"85","cell",4,85,"06-Over 70","01-female","04-HS","02-N","W","02-catholic","06-50to75k","1","03-Cell only","NY","Northeast","01-Lowest","01-Yes","02-Rep","04-Conservative",0,1,0,0.365063684731306,0.957409470600307,0.998658466195489,"2-Rep",85
"53","cell",4,53,"04-50to59","01-female","04-HS","02-N","B","01-protestant","01-under10k","2","01-Both","NC","South","03","01-Yes","01-Dem","05-Very conservative",1,0,0,0.0113247959773417,0.404215223614089,0.0721181482812694,"1-Dem",53
"70","cell",4,70,"06-Over 70","02-male","01-postgrad","02-N","B","07-other","08-100to150k","1","01-Both","MD","South","05-Highest","01-Yes","03-Lean Dem","01-Very liberal",1,0,0,0.199248580627885,0.951280296467528,0.933291916023374,"1-Dem",70
"70","cell",4,70,"06-Over 70","02-male","02-bach","02-N","W","02-catholic","99-DK/refused","2","01-Both","MI","Midwest","04","01-Yes","04-Lean Rep","03-Moderate",0,1,0,0.199248580627885,0.951280296467528,0.786685098201481,"2-Rep",70
