"age","demo_mode","month_called","age_num","demo_age_bucket","demo_sex","demo_education","demo_hispanic","demo_race","demo_relig","demo_income","demo_hhsize","demo_phonetype","demo_state","demo_region","demo_pop_density","demo_reg","demo_party","demo_ideology","y_dem","y_rep","y_oth","age_scaled","p_surveyed","p_matched"
"34","cell",5,34,"02-30to39","02-male","02-bach","02-N","W","01-protestant","06-50to75k","3","03-Cell only","CA","West","05-Highest","03-No","04-Lean Rep","03-Moderate",0,1,0,-0.983186232696186,0.275604136951129,0.048968382893101
"62","cell",4,62,"05-60to69","02-male","04-HS","02-N","O","01-protestant","08-100to150k","4","01-Both","CA","West","01-Lowest","01-Yes","04-Lean Rep","99-DK/refused",0,1,0,0.548296200328097,0.644876314813259,0.853617365674036
"76","cell",4,76,"06-Over 70","02-male","01-postgrad","02-N","W","03-athiest","08-100to150k","2","03-Cell only","CA","West","02","01-Yes","04-Lean Rep","04-Conservative",0,1,0,1.31403741684024,0.97412027236923,0.995007142380659
"32","cell",4,32,"02-30to39","02-male","04-HS","01-Y","O","02-catholic","07-75to100k","4","03-Cell only","CA","West","01-Lowest","99-DNK/refused","01-Dem","03-Moderate",1,0,0,-1.09257783505506,0.0638549892969005,0.135659075743402
"63","cell",4,63,"05-60to69","01-female","01-postgrad","02-N","W","01-protestant","09-over150k","2","03-Cell only","WA","West","04","01-Yes","03-Lean Dem","03-Moderate",1,0,0,0.602992001507536,0.900785590758521,0.985312817582377
"21","cell",4,21,"01-Under 30","02-male","03-assoc","02-N","W","01-protestant","06-50to75k","2","03-Cell only","CA","West","02","01-Yes","03-Lean Dem","02-Liberal",1,0,0,-1.69423164802889,0.0200659033724677,0.199653196204354
"50","cell",4,50,"04-50to59","01-female","02-bach","01-Y","W","01-protestant","09-over150k","3","01-Both","CA","West","02","01-Yes","02-Rep","04-Conservative",0,1,0,-0.108053413825167,0.686518574545545,0.856176928425627
"33","cell",4,33,"02-30to39","02-male","02-bach","01-Y","O","01-protestant","08-100to150k","3","03-Cell only","CA","West","05-Highest","01-Yes","02-Rep","04-Conservative",0,1,0,-1.03788203387562,0.254308464175884,0.0320123550200203
"33","cell",4,33,"02-30to39","02-male","04-HS","02-N","W","07-other","09-over150k","5","01-Both","CA","West","04","03-No","02-Rep","04-Conservative",0,0,1,-1.03788203387562,0.0707145854108694,0.481068038290269
"37","cell",4,37,"02-30to39","02-male","02-bach","02-N","W","01-protestant","09-over150k","6","03-Cell only","CA","West","05-Highest","01-Yes","04-Lean Rep","04-Conservative",0,1,0,-0.81909882915787,0.345654074753058,0.913867779920201
"20","cell",4,20,"01-Under 30","01-female","03-assoc","02-N","W","01-protestant","07-75to100k","5","03-Cell only","CA","West","01-Lowest","01-Yes","02-Rep","04-Conservative",0,0,1,-1.74892744920833,0.0180241374624547,0.458962132508764
"42","cell",4,42,"03-40to49","02-male","02-bach","02-N","W","01-protestant","07-75to100k","6","01-Both","CA","West","01-Lowest","01-Yes","04-Lean Rep","05-Very conservative",0,1,0,-0.545619823260676,0.477205898962799,0.903966367487855
"38","cell",4,38,"02-30to39","02-male","03-assoc","01-Y","O","07-other","08-100to150k","8 or more","01-Both","CA","West","02","01-Yes","06-None","99-DK/refused",0,0,1,-0.764403027978431,0.116211491561933,0.296892559802771
"35","cell",4,35,"02-30to39","02-male","03-assoc","02-N","B","07-other","01-under10k","4","03-Cell only","CA","West","05-Highest","03-No","03-Lean Dem","03-Moderate",1,0,0,-0.928490431516747,0.0865124934318645,0.00397539625580857
"52","cell",4,52,"04-50to59","02-male","03-assoc","02-N","W","01-protestant","06-50to75k","5","03-Cell only","WA","West","03","01-Yes","02-Rep","03-Moderate",0,0,1,0.00133818853371045,0.378169833175637,0.952694890250643
"59","cell",4,59,"04-50to59","02-male","03-assoc","02-N","W","01-protestant","06-50to75k","1","03-Cell only","CA","West","03","01-Yes","04-Lean Rep","05-Very conservative",0,1,0,0.384208796789781,0.566704385328846,0.977432481824095
"27","cell",4,27,"01-Under 30","02-male","04-HS","02-N","W","01-protestant","04-30to40k","2","03-Cell only","ID","West","01-Lowest","01-Yes","02-Rep","05-Very conservative",0,1,0,-1.36605684095226,0.0379749527800748,0.198009723036678
"71","cell",4,71,"06-Over 70","01-female","04-HS","02-N","W","01-protestant","03-20to30k","2","03-Cell only","AZ","West","03","01-Yes","04-Lean Rep","05-Very conservative",0,1,0,1.04055841094305,0.829362629042788,0.95610707740595
"82","cell",4,82,"06-Over 70","02-male","02-bach","02-N","W","01-protestant","07-75to100k","2","01-Both","GA","South","04","01-Yes","02-Rep","04-Conservative",0,1,0,1.64221222391687,0.986405797951348,0.996380371837762
"49","cell",4,49,"03-40to49","02-male","01-postgrad","02-N","W","01-protestant","06-50to75k","1","03-Cell only","MD","South","04","01-Yes","04-Lean Rep","03-Moderate",0,1,0,-0.162749215004606,0.662510402048848,0.935505167790877
"58","cell",4,58,"04-50to59","01-female","01-postgrad","02-N","W","04-jewish","09-over150k","3","01-Both","NY","Northeast","05-Highest","01-Yes","01-Dem","02-Liberal",1,0,0,0.329512995610343,0.840107210633581,0.934565128075552
"65","cell",4,65,"05-60to69","01-female","02-bach","01-Y","O","02-catholic","09-over150k","1","03-Cell only","FL","South","04","03-No","03-Lean Dem","03-Moderate",1,0,0,0.712383603866413,0.918696534078892,0.604623436161731
"63","cell",4,63,"05-60to69","02-male","03-assoc","02-N","W","07-other","06-50to75k","2","03-Cell only","VA","South","04","01-Yes","04-Lean Rep","04-Conservative",0,1,0,0.602992001507536,0.6695131647924,0.961058845873869
"20","cell",4,20,"01-Under 30","02-male","04-HS","02-N","W","07-other","02-10to20k","1","03-Cell only","KY","South","02","99-DNK/refused","03-Lean Dem","03-Moderate",0,0,1,-1.74892744920833,0.0180241374624547,0.138096781799981
"30","cell",4,30,"02-30to39","02-male","03-assoc","02-N","W","01-protestant","06-50to75k","5","01-Both","KY","South","01-Lowest","01-Yes","02-Rep","04-Conservative",1,0,0,-1.20196943741394,0.0519591935593609,0.644754637598717
"39","cell",4,39,"02-30to39","02-male","02-bach","02-N","W","07-other","03-20to30k","1","03-Cell only","NY","Northeast","05-Highest","01-Yes","03-Lean Dem","01-Very liberal",1,0,0,-0.709707226798993,0.396656874733161,0.641202129422052
"62","cell",4,62,"05-60to69","01-female","02-bach","02-N","O","01-protestant","06-50to75k","5","01-Both","FL","South","04","01-Yes","01-Dem","03-Moderate",1,0,0,0.548296200328097,0.89057153675205,0.749621079782496
"19","cell",4,19,"01-Under 30","02-male","03-assoc","01-Y","B","07-other","99-DK/refused","1","03-Cell only","KY","South","04","03-No","02-Rep","03-Moderate",0,1,0,-1.80362325038777,0.0161866956225128,0.000255020092942205
"56","cell",4,56,"04-50to59","02-male","01-postgrad","02-N","B","01-protestant","08-100to150k","4","01-Both","GA","South","04","01-Yes","04-Lean Rep","04-Conservative",0,1,0,0.220121393251465,0.808492245503641,0.751552489123136
"62","cell",4,62,"05-60to69","02-male","04-HS","02-N","W","02-catholic","04-30to40k","4","03-Cell only","FL","South","02","01-Yes","04-Lean Rep","04-Conservative",0,1,0,0.548296200328097,0.644876314813259,0.96862681096709
"72","cell",4,72,"06-Over 70","02-male","03-assoc","02-N","W","02-catholic","06-50to75k","2","01-Both","RI","Northeast","04","01-Yes","04-Lean Rep","04-Conservative",0,1,0,1.09525421212248,0.844291010909127,0.985087173023176
"52","cell",4,52,"04-50to59","01-female","01-postgrad","02-N","W","02-catholic","03-20to30k","1","01-Both","KY","South","04","01-Yes","01-Dem","02-Liberal",1,0,0,0.00133818853371045,0.731584460779947,0.881077794140798
"61","cell",4,61,"05-60to69","01-female","01-postgrad","02-N","W","01-protestant","08-100to150k","1","03-Cell only","NC","South","02","01-Yes","04-Lean Rep","03-Moderate",0,1,0,0.493600399148659,0.879446680636165,0.990565169687634
"37","cell",4,37,"02-30to39","02-male","04-HS","02-N","B","01-protestant","03-20to30k","1","03-Cell only","OH","Midwest","04","01-Yes","01-Dem","02-Liberal",1,0,0,-0.81909882915787,0.105439268834599,0.066720177255999
"55","cell",4,55,"04-50to59","02-male","03-assoc","02-N","W","01-protestant","99-DK/refused","5","01-Both","NC","South","02","01-Yes","02-Rep","04-Conservative",0,1,0,0.165425592072027,0.457813332797268,0.660199754867185
"18","cell",4,18,"01-Under 30","02-male","04-HS","01-Y","O","01-protestant","07-75to100k","3","01-Both","SC","South","01-Lowest","01-Yes","02-Rep","03-Moderate",0,1,0,-1.85831905156721,0.0145337964808892,0.00457162354729037
"34","cell",4,34,"02-30to39","02-male","03-assoc","02-N","W","01-protestant","01-under10k","8 or more","03-Cell only","NY","Northeast","01-Lowest","02-Probably","01-Dem","03-Moderate",1,0,0,-0.983186232696186,0.0782494765260448,0.346821743581851
"60","cell",4,60,"05-60to69","02-male","02-bach","02-N","W","04-jewish","08-100to150k","3","03-Cell only","OH","Midwest","05-Highest","01-Yes","01-Dem","03-Moderate",1,0,0,0.43890459796922,0.867359283466478,0.927201520479271
"28","cell",4,28,"01-Under 30","02-male","01-postgrad","02-N","W","02-catholic","07-75to100k","1","03-Cell only","PA","Northeast","03","01-Yes","04-Lean Rep","03-Moderate",0,1,0,-1.31136103977282,0.164829804198436,0.670536210480545
"30","cell",4,30,"02-30to39","02-male","04-HS","02-N","W","07-other","06-50to75k","6","03-Cell only","GA","South","02","01-Yes","02-Rep","05-Very conservative",0,1,0,-1.20196943741394,0.0519591935593609,0.644754637598717
"52","cell",4,52,"04-50to59","01-female","03-assoc","02-N","W","04-jewish","06-50to75k","1","03-Cell only","FL","South","04","01-Yes","01-Dem","03-Moderate",1,0,0,0.00133818853371045,0.378169833175637,0.952694890250643
"21","cell",4,21,"01-Under 30","01-female","03-assoc","02-N","W","01-protestant","03-20to30k","1","03-Cell only","TN","South","03","99-DNK/refused","04-Lean Rep","03-Moderate",0,1,0,-1.69423164802889,0.0200659033724677,0.199653196204354
"22","cell",4,22,"01-Under 30","02-male","03-assoc","02-N","W","02-catholic","08-100to150k","5","01-Both","PA","Northeast","02","01-Yes","04-Lean Rep","03-Moderate",0,1,0,-1.63953584684945,0.0223336991936199,0.595703604183182
"34","cell",4,34,"02-30to39","02-male","01-postgrad","02-N","W","07-other","08-100to150k","4","03-Cell only","PA","Northeast","04","01-Yes","03-Lean Dem","03-Moderate",1,0,0,-0.983186232696186,0.275604136951129,0.845573155387675
"58","cell",4,58,"04-50to59","01-female","04-HS","02-N","O","07-other","08-100to150k","Don't know/Refused","01-Both","OH","Midwest","02","01-Yes","02-Rep","04-Conservative",0,1,0,0.329512995610343,0.539672924761935,0.790127257316488
"19","cell",4,19,"01-Under 30","01-female","03-assoc","02-N","W","07-other","07-75to100k","4","01-Both","VA","South","03","03-No","03-Lean Dem","03-Moderate",1,0,0,-1.80362325038777,0.0161866956225128,0.0933066290296392
"41","cell",4,41,"03-40to49","02-male","03-assoc","02-N","W","02-catholic","09-over150k","6","01-Both","MA","Northeast","04","01-Yes","05-Ind","99-DK/refused",0,0,1,-0.600315624440115,0.039141974693889,0.9426417030681
"62","cell",4,62,"05-60to69","01-female","02-bach","02-N","W","07-other","08-100to150k","3","01-Both","NY","Northeast","05-Highest","01-Yes","01-Dem","04-Conservative",1,0,0,0.548296200328097,0.89057153675205,0.94065781887985
"(VOL) Don't know/Refused","cell",4,NA,"99-DNK/refused","02-male","01-postgrad","02-N","W","01-protestant","99-DK/refused","2","03-Cell only","MI","Midwest","03","01-Yes","01-Dem","04-Conservative",1,0,0,0,0.622459331201855,0.339243631234183
"82","cell",4,82,"06-Over 70","02-male","01-postgrad","02-N","W","03-athiest","09-over150k","2","01-Both","NY","Northeast","02","01-Yes","03-Lean Dem","02-Liberal",1,0,0,1.64221222391687,0.986405797951348,0.998138342093664
"76","cell",4,76,"06-Over 70","01-female","05-less than HS","02-N","O","01-protestant","01-under10k","1","03-Cell only","FL","South","02","01-Yes","01-Dem","02-Liberal",1,0,0,1.31403741684024,0.893602107202506,0.723403655018955
"46","cell",4,46,"03-40to49","02-male","02-bach","02-N","W","01-protestant","08-100to150k","5","03-Cell only","NC","South","04","01-Yes","04-Lean Rep","05-Very conservative",0,0,1,-0.326836618542922,0.585726545997396,0.953157686740911
"36","cell",4,36,"02-30to39","02-male","04-HS","02-N","W","01-protestant","01-under10k","3","01-Both","PA","Northeast","03","03-No","03-Lean Dem","03-Moderate",1,0,0,-0.873794630337309,0.0955576132672779,0.0119588125353929
"50","cell",4,50,"04-50to59","02-male","02-bach","02-N","B","07-other","09-over150k","3","03-Cell only","MA","Northeast","05-Highest","01-Yes","01-Dem","01-Very liberal",1,0,0,-0.108053413825167,0.686518574545545,0.228622302172444
"26","cell",4,26,"01-Under 30","01-female","01-postgrad","02-N","W","03-athiest","03-20to30k","1","03-Cell only","ME","Northeast","02","01-Yes","01-Dem","02-Liberal",1,0,0,-1.4207526421317,0.136873362505369,0.301217848476703
"28","cell",4,28,"01-Under 30","02-male","02-bach","02-N","W","07-other","07-75to100k","3","01-Both","VA","South","05-Highest","01-Yes","01-Dem","03-Moderate",1,0,0,-1.31136103977282,0.164829804198436,0.215956289837408
"22","cell",4,22,"01-Under 30","02-male","04-HS","02-N","W","07-other","08-100to150k","1","03-Cell only","KY","South","01-Lowest","03-No","02-Rep","01-Very liberal",0,1,0,-1.63953584684945,0.0223336991936199,0.166254974897848
"41","cell",4,41,"03-40to49","01-female","02-bach","02-N","W","02-catholic","09-over150k","1","01-Both","CT","Northeast","04","01-Yes","03-Lean Dem","03-Moderate",1,0,0,-0.600315624440115,0.45000976304828,0.9426417030681
"59","cell",4,59,"04-50to59","02-male","02-bach","02-N","W","07-other","08-100to150k","2","01-Both","NY","Northeast","04","01-Yes","04-Lean Rep","04-Conservative",0,1,0,0.384208796789781,0.854260772982999,0.968783194575547
"(VOL) Don't know/Refused","cell",4,NA,"99-DNK/refused","01-female","01-postgrad","02-N","O","07-other","05-40to50k","1","01-Both","MI","Midwest","05-Highest","01-Yes","05-Ind","03-Moderate",0,0,1,0,0.268941421369995,0.417429793537685
"55","cell",4,55,"04-50to59","02-male","03-assoc","02-N","W","07-other","05-40to50k","4","03-Cell only","OH","Midwest","02","03-No","01-Dem","04-Conservative",0,1,0,0.165425592072027,0.457813332797268,0.730570278679313
"25","cell",4,25,"01-Under 30","02-male","02-bach","01-Y","O","02-catholic","06-50to75k","2","03-Cell only","NJ","Northeast","03","02-Probably","01-Dem","02-Liberal",1,0,0,-1.47544844331113,0.124455594759058,0.0188743461273683
"50","cell",4,50,"04-50to59","02-male","02-bach","02-N","W","01-protestant","08-100to150k","1","03-Cell only","VA","South","05-Highest","01-Yes","01-Dem","03-Moderate",1,0,0,-0.108053413825167,0.686518574545545,0.969247831853385
"78","cell",4,78,"06-Over 70","02-male","04-HS","02-N","O","02-catholic","02-10to20k","1","03-Cell only","MI","Midwest","01-Lowest","02-Probably","01-Dem","01-Very liberal",1,0,0,1.42342901919912,0.912684163491451,0.819582980623914
"31","cell",4,31,"02-30to39","02-male","02-bach","02-N","W","02-catholic","09-over150k","1","03-Cell only","PA","Northeast","04","01-Yes","01-Dem","03-Moderate",1,0,0,-1.1472736362345,0.215084132309684,0.846245551453231
"64","cell",4,64,"05-60to69","01-female","03-assoc","02-N","W","01-protestant","07-75to100k","2","03-Cell only","VA","South","05-Highest","01-Yes","02-Rep","04-Conservative",0,1,0,0.657687802686975,0.693253828716924,0.974635399690897
"56","cell",4,56,"04-50to59","02-male","02-bach","02-N","W","07-other","09-over150k","2","01-Both","NY","Northeast","05-Highest","01-Yes","03-Lean Dem","01-Very liberal",1,0,0,0.220121393251465,0.808492245503641,0.968938823667075
"78","cell",4,78,"06-Over 70","02-male","01-postgrad","02-N","O","01-protestant","04-30to40k","1","03-Cell only","FL","South","03","01-Yes","01-Dem","02-Liberal",1,0,0,1.42342901919912,0.979099455979348,0.898456532734482
"59","cell",4,59,"04-50to59","01-female","02-bach","02-N","W","03-athiest","08-100to150k","1","01-Both","MA","Northeast","05-Highest","01-Yes","01-Dem","01-Very liberal",1,0,0,0.384208796789781,0.854260772982999,0.98828480566013
"35","cell",4,35,"02-30to39","01-female","02-bach","02-N","W","07-other","05-40to50k","2","01-Both","NC","South","03","01-Yes","01-Dem","01-Very liberal",1,0,0,-0.928490431516747,0.297970515601943,0.452564538586135
"61","cell",4,61,"05-60to69","02-male","04-HS","02-N","O","01-protestant","05-40to50k","2","03-Cell only","NJ","Northeast","03","01-Yes","01-Dem","02-Liberal",1,0,0,0.493600399148659,0.619446790613556,0.414320584368155
"23","cell",4,23,"01-Under 30","02-male","02-bach","02-N","W","03-athiest","06-50to75k","1","03-Cell only","PA","Northeast","03","01-Yes","05-Ind","02-Liberal",0,0,1,-1.58484004567001,0.0248512955359524,0.457681462403818
"43","cell",4,43,"03-40to49","01-female","04-HS","02-N","B","01-protestant","09-over150k","3","01-Both","VA","South","01-Lowest","01-Yes","04-Lean Rep","04-Conservative",0,1,0,-0.490924022081238,0.185148445400672,0.121121973142659
"28","cell",4,28,"01-Under 30","01-female","01-postgrad","02-N","W","01-protestant","08-100to150k","2","03-Cell only","OH","Midwest","04","01-Yes","03-Lean Dem","02-Liberal",1,0,0,-1.31136103977282,0.164829804198436,0.510984379151459
"31","cell",4,31,"02-30to39","02-male","02-bach","02-N","O","07-other","06-50to75k","2","01-Both","KY","South","01-Lowest","01-Yes","03-Lean Dem","02-Liberal",1,0,0,-1.1472736362345,0.215084132309684,0.0357587243375644
"21","cell",4,21,"01-Under 30","02-male","03-assoc","01-Y","W","03-athiest","03-20to30k","1","03-Cell only","NJ","Northeast","05-Highest","01-Yes","03-Lean Dem","02-Liberal",1,0,0,-1.69423164802889,0.0200659033724677,0.199653196204354
"50","cell",4,50,"04-50to59","01-female","02-bach","02-N","B","01-protestant","06-50to75k","4","01-Both","SC","South","03","01-Yes","99-DK/refused","03-Moderate",1,0,0,-0.108053413825167,0.0983133864074602,0.446182579392975
"64","cell",4,64,"05-60to69","01-female","01-postgrad","02-N","W","03-athiest","08-100to150k","2","01-Both","NH","Northeast","03","01-Yes","01-Dem","02-Liberal",1,0,0,0.657687802686975,0.910142459674035,0.981693847177981
"40","cell",4,40,"03-40to49","02-male","01-postgrad","02-N","A","07-other","09-over150k","2","03-Cell only","GA","South","04","01-Yes","05-Ind","04-Conservative",0,0,1,-0.655011425619554,0.140635363977916,0.212483020308483
